bloc;trait;arbre;piege;date;nb.larves;nb.inflo.piege;nb.inflo;nb.inflo.morte;nb.larves.estima;nb.jours;larve;observations
2;bache;24;A;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;24;B;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;35;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;35;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;35;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;35;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;35;A;16/08/17;0;0;0;0;NA;8;#DIV/0!;NA
2;bache;35;A;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;35;B;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;35;A;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;35;B;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;35;A;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;35;B;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;35;A;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;35;B;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;35;A;01/09/17;NA;0;0;0;NA;3;#VALUE!;deplace
2;bache;35;B;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;35;A;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;35;B;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;35;A;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;35;B;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;35;A;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;35;B;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;35;A;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;35;B;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;35;A;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;35;B;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;bache;35;A;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;bache;35;B;22/09/17;NA;0;0;0;NA;2;#VALUE!;renverse
2;bache;35;A;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;35;B;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;35;A;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;35;B;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;35;A;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;35;B;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;bache;35;A;06/10/17;0;0;0;0;NA;3;#DIV/0!;abscence_floraison
2;bache;35;B;06/10/17;0;0;0;0;NA;3;#DIV/0!;abscence_floraison
2;bache;36;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;36;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;36;A;01/08/17;0;0;4;NA;NA;7;#DIV/0!;deplace
2;bache;36;A;08/08/17;6;4;40;NA;60;7;0,214285714285714;NA
2;bache;36;A;16/08/17;22;8;36;0;99;8;0,34375;NA
2;bache;36;A;18/08/17;2;6;48;0;16;2;0,166666666666667;NA
2;bache;36;B;18/08/17;1;4;48;0;12;2;0,125;NA
2;bache;36;A;23/08/17;0;7;31;0;0;5;0;NA
2;bache;36;B;23/08/17;1;4;31;0;7,75;5;0,05;NA
2;bache;36;A;25/08/17;0;0;35;0;NA;2;#DIV/0!;NA
2;bache;36;B;25/08/17;1;4;35;0;8,75;2;0,125;NA
2;bache;36;A;29/08/17;0;3;14;3;0;4;0;NA
2;bache;36;B;29/08/17;1;2;14;3;7;4;0,125;NA
2;bache;36;A;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;36;B;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;bache;36;A;06/09/17;0;0;7;2;NA;5;#DIV/0!;deplace
2;bache;36;B;06/09/17;0;0;7;2;NA;5;#DIV/0!;deplace
2;bache;36;A;08/09/17;0;0;4;7;NA;2;#DIV/0!;peu_floraison
2;bache;36;B;08/09/17;0;3;4;7;0;2;0;peu_floraison
2;bache;36;A;13/09/17;0;0;0;12;NA;5;#DIV/0!;NA
2;bache;36;B;13/09/17;0;0;0;12;NA;5;#DIV/0!;NA
2;bache;36;A;15/09/17;0;0;2;9;NA;2;#DIV/0!;NA
2;bache;36;B;15/09/17;0;0;2;9;NA;2;#DIV/0!;NA
2;bache;36;A;20/09/17;0;0;2;9;NA;5;#DIV/0!;NA
2;bache;36;B;20/09/17;0;0;2;9;NA;5;#DIV/0!;NA
2;bache;36;A;22/09/17;0;0;2;8;NA;2;#DIV/0!;NA
2;bache;36;B;22/09/17;0;2;2;8;0;2;0;NA
2;bache;36;A;26/09/17;0;3;3;9;0;4;0;NA
2;bache;36;B;26/09/17;0;0;3;9;NA;4;#DIV/0!;NA
2;bache;36;A;29/09/17;0;0;0;10;NA;3;#DIV/0!;NA
2;bache;36;B;29/09/17;0;0;0;10;NA;3;#DIV/0!;NA
2;bache;36;A;03/10/17;0;0;0;7;NA;4;#DIV/0!;NA
2;bache;36;B;03/10/17;0;0;0;7;NA;4;#DIV/0!;NA
2;bache;36;A;06/10/17;0;0;0;8;NA;3;#DIV/0!;fin_floraison_abscence_fruit
2;bache;36;B;06/10/17;0;0;0;8;NA;3;#DIV/0!;fin_floraison_abscence_fruit
2;bache;40;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;bache;40;A;25/07/17;0;0;50;NA;NA;7;#DIV/0!;deplace
2;bache;40;A;01/08/17;6;12;150;NA;75;7;0,071428571428572;deplace
2;bache;40;A;08/08/17;20;25;220;NA;176;7;0,114285714285714;NA
2;bache;40;A;16/08/17;28;27;340;0;352,5925926;8;0,12962962962963;NA
2;bache;40;A;18/08/17;20;14;417;23;595,7142857;2;0,714285714285714;NA
2;bache;40;B;18/08/17;6;8;417;23;312,75;2;0,375;NA
2;bache;40;A;23/08/17;23;15;300;4;460;5;0,306666666666667;NA
2;bache;40;B;23/08/17;10;8;300;4;375;5;0,25;NA
2;bache;40;A;25/08/17;8;12;326;3;217,3333333;2;0,333333333333333;NA
2;bache;40;B;25/08/17;9;11;326;3;266,7272727;2;0,409090909090909;NA
2;bache;40;A;29/08/17;5;9;260;4;144,4444444;4;0,138888888888889;eau_trouble_deplace
2;bache;40;B;29/08/17;7;12;260;4;151,6666667;4;0,145833333333333;NA
2;bache;40;A;01/09/17;0;4;115;35;0;3;0;mauvais_fin_etat_floraison_nivo4_deplace
2;bache;40;B;01/09/17;0;6;115;35;0;3;0;mauvais_fin_etat_floraison_nivo4
2;bache;40;A;06/09/17;0;0;6;26;NA;5;#DIV/0!;fin_floraison_beaucoup_nivo5
2;bache;40;B;06/09/17;0;0;6;26;NA;5;#DIV/0!;fin_floraison_beaucoup_nivo5
2;bache;40;A;08/09/17;0;1;12;20;0;2;0;fin_floraison_bcp_inflo_nivo4_nivo5
2;bache;40;B;08/09/17;0;0;12;20;NA;2;#DIV/0!;fin_floraison_bcp_inflo_nivo4_nivo5
2;bache;40;A;13/09/17;0;0;0;39;NA;5;#DIV/0!;fin_floraison_bcp_inflo_nivo4_nivo5_abscence_fruit
2;bache;40;B;13/09/17;0;0;0;39;NA;5;#DIV/0!;fin_floraison_bcp_inflo_nivo4_nivo5_abscence_fruit
2;bache;40;A;15/09/17;0;0;0;37;NA;2;#DIV/0!;fin_floraison_bcp_inflo_nivo4_nivo5_abscence_fruit
2;bache;40;B;15/09/17;0;0;0;37;NA;2;#DIV/0!;fin_floraison_bcp_inflo_nivo4_nivo5_abscence_fruit
2;bache;40;A;20/09/17;0;0;0;30;NA;5;#DIV/0!;fin_floraison_bcp_inflo_nivo5_abscence_fruit
2;bache;40;B;20/09/17;0;0;0;30;NA;5;#DIV/0!;fin_floraison_bcp_inflo_nivo5_abscence_fruit
2;bache;40;A;22/09/17;0;0;0;12;NA;2;#DIV/0!;fin_floraison_abscence_fruit
2;bache;40;B;22/09/17;0;0;0;12;NA;2;#DIV/0!;fin_floraison_abscence_fruit
2;bache;40;A;26/09/17;0;0;0;11;NA;4;#DIV/0!;fin_floraison_abscence_fruit
2;bache;40;B;26/09/17;0;0;0;11;NA;4;#DIV/0!;fin_floraison_abscence_fruit
2;bache;40;A;29/09/17;0;0;0;25;NA;3;#DIV/0!;fin_floraison_abscence_fruit
2;bache;40;B;29/09/17;0;0;0;25;NA;3;#DIV/0!;fin_floraison_abscence_fruit
2;bache;40;A;03/10/17;0;0;0;12;NA;4;#DIV/0!;fin_floraison_abscence_fruit
2;bache;40;B;03/10/17;0;0;0;12;NA;4;#DIV/0!;fin_floraison_abscence_fruit
2;bache;40;A;06/10/17;0;0;0;8;NA;3;#DIV/0!;fin_floraison_abscence_fruit
2;bache;40;B;06/10/17;0;0;0;8;NA;3;#DIV/0!;fin_floraison_abscence_fruit
2;bache;42;A;18/07/17;0;0;41;NA;NA;7;#DIV/0!;deplace
2;bache;42;A;25/07/17;18;9;40;NA;80;7;0,285714285714286;NA
2;bache;42;A;01/08/17;29;11;50;NA;131,8181818;7;0,376623376623377;NA
2;bache;42;A;08/08/17;53;10;160;NA;848;7;0,757142857142857;NA
2;bache;42;A;16/08/17;65;15;230;18;996,6666667;8;0,541666666666667;deplace
2;bache;42;A;18/08/17;8;12;214;36;142,6666667;2;0,333333333333333;NA
2;bache;42;B;18/08/17;7;10;214;36;149,8;2;0,35;NA
2;bache;42;A;23/08/17;10;10;273;11;273;5;0,2;NA
2;bache;42;B;23/08/17;3;10;273;11;81,9;5;0,06;NA
2;bache;42;A;25/08/17;12;7;231;6;396;2;0,857142857142857;NA
2;bache;42;B;25/08/17;9;9;231;6;231;2;0,5;NA
2;bache;42;A;29/08/17;20;6;159;12;530;4;0,833333333333333;NA
2;bache;42;B;29/08/17;4;8;159;12;79,5;4;0,125;NA
2;bache;42;A;01/09/17;0;4;166;32;0;3;0;fin_floraison
2;bache;42;B;01/09/17;0;5;166;32;0;3;0;fin_floraison
2;bache;42;A;06/09/17;0;4;78;37;0;5;0;fin_floraison
2;bache;42;B;06/09/17;1;6;78;37;13;5;0,033333333333333;fin_floraison
2;bache;42;A;08/09/17;0;0;53;30;NA;2;#DIV/0!;NA
2;bache;42;B;08/09/17;0;0;53;30;NA;2;#DIV/0!;deplace
2;bache;42;A;13/09/17;0;0;20;39;NA;5;#DIV/0!;fin_floraison_presence_fruit
2;bache;42;B;13/09/17;7;2;20;39;70;5;0,7;fin_floraison_presence_fruit
2;bache;42;A;15/09/17;0;2;11;26;0;2;0;fin_floraison_presence_fruit
2;bache;42;B;15/09/17;4;3;11;26;14,66666667;2;0,666666666666667;fin_floraison_presence_fruit
2;bache;42;A;20/09/17;1;2;20;102;10;5;0,1;fin_floraison_presence_fruit
2;bache;42;B;20/09/17;3;2;20;102;30;5;0,3;fin_floraison_presence_fruit
2;bache;42;A;22/09/17;7;4;13;63;22,75;2;0,875;fin_floraison_presence_fruit
2;bache;42;B;22/09/17;0;2;13;63;0;2;0;fin_floraison_presence_fruit
2;bache;42;A;26/09/17;0;0;12;54;NA;4;#DIV/0!;fin_floraison_presence_fruit
2;bache;42;B;26/09/17;0;0;12;54;NA;4;#DIV/0!;fin_floraison_presence_fruit
2;bache;42;A;29/09/17;0;0;9;48;NA;3;#DIV/0!;fin_floraison_presence_fruit
2;bache;42;B;29/09/17;0;0;9;48;NA;3;#DIV/0!;fin_floraison_presence_fruit
2;bache;42;A;03/10/17;0;0;7;43;NA;4;#DIV/0!;fin_floraison_presence_fruit
2;bache;42;B;03/10/17;0;0;7;43;NA;4;#DIV/0!;fin_floraison_presence_fruit
2;bache;42;A;06/10/17;0;0;3;41;NA;3;#DIV/0!;fin_floraison_presence_fruit
2;bache;42;B;06/10/17;0;0;3;41;NA;3;#DIV/0!;fin_floraison_presence_fruit
