Bloc;Traitm;Arbre;Code.arbre;UC;Annee;Position;Orientation;UCmort;BGterm;Nbinflo;NbUCfille;NbFruit;ApNAture;ApdateC;Apmort;ApdateM;Lat1NAture;Lat1dateC;Lat1mort;Lat1dateM;Lat2NAture;Lat2dateC;Lat2mort;Lat2dateM;Lat3NAture;Lat3dateC;Lat3mort;Lat3dateM;Lat4NAture;Lat4dateC;Lat4mort;Lat4dateM;Lat5NAture;Lat5dateC;Lat5mort;Lat5dateM;Lat6NAture;Lat6dateC;Lat6mort;Lat6dateM;Lat7NAture;Lat7dateC;Lat7mort;Lat7dateM;Lat8NAture;Lat8dateC;Lat8mort;Lat8dateM;Lat9NAture;Lat9dateC;Lat9mort;Lat9dateM
2;Sn;19;2-Sn-19;84;2017;A;NE;0;1;2;0;0;F;05/09/2018;;20/09/2018;BG;NA;;06/09/2018;F;10/09/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;19;2-Sn-19;85;2017;A;E;0;1;1;0;0;F;02/09/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;19;2-Sn-19;86;2017;L;E;0;1;1;0;0;F;24/08/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;19;2-Sn-19;87;2017;A;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;19;2-Sn-19;88;2017;L;O;0;1;0;0;0;BG;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;20;2-Sn-20;89;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;20;2-Sn-20;90;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;20;2-Sn-20;91;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;20;2-Sn-20;92;2017;L;SE;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;20;2-Sn-20;93;2017;A;S;0;1;1;0;0;F;03/09/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;20;2-Sn-20;94;2017;A;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;20;2-Sn-20;95;2017;L;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;20;2-Sn-20;96;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;21;2-Sn-21;97;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;21;2-Sn-21;98;2017;L;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;21;2-Sn-21;99;2017;L;NE;0;1;1;0;0;F;26/08/2018;;03/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;21;2-Sn-21;100;2017;L;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;21;2-Sn-21;101;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;21;2-Sn-21;102;2017;A;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;21;2-Sn-21;103;2017;A;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;21;2-Sn-21;104;2017;A;SO;0;1;1;0;0;F;26/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;24;2-Sn-24;105;2017;L;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;24;2-Sn-24;106;2017;L;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;24;2-Sn-24;107;2017;L;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;24;2-Sn-24;108;2017;A;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;24;2-Sn-24;109;2017;A;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;24;2-Sn-24;110;2017;A;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;24;2-Sn-24;111;2017;L;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;24;2-Sn-24;112;2017;L;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;26;2-Sn-26;113;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;26;2-Sn-26;114;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;26;2-Sn-26;115;2017;A;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;26;2-Sn-26;116;2017;A;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;26;2-Sn-26;117;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;26;2-Sn-26;118;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;26;2-Sn-26;119;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;26;2-Sn-26;120;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;29;2-Sn-29;121;2017;L;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;29;2-Sn-29;122;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;29;2-Sn-29;123;2017;A;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;29;2-Sn-29;124;2017;L;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;29;2-Sn-29;125;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;29;2-Sn-29;126;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;29;2-Sn-29;127;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;29;2-Sn-29;128;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;31;2-Sn-31;129;2017;L;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;31;2-Sn-31;130;2017;L;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;31;2-Sn-31;131;2017;A;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;31;2-Sn-31;132;2017;A;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;31;2-Sn-31;133;2017;L;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;31;2-Sn-31;134;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;31;2-Sn-31;135;2017;L;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;31;2-Sn-31;136;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;36;2-Sn-36;137;2017;L;E;0;1;1;0;0;F;20/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;36;2-Sn-36;138;2017;L;N;0;1;1;0;0;F;12/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;36;2-Sn-36;139;2017;L;NO;0;1;1;0;0;F;11/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;36;2-Sn-36;140;2017;L;NO;0;1;1;0;0;F;22/08/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;36;2-Sn-36;141;2017;L;O;0;1;1;0;0;F;24/08/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;36;2-Sn-36;142;2017;A;S;0;1;1;0;0;F;24/08/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;36;2-Sn-36;143;2017;A;SE;0;1;1;0;0;F;06/09/2018;;13/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;36;2-Sn-36;144;2017;L;SE;0;1;1;0;0;F;21/08/2018;;13/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;35;2-Sn-35;145;2017;L;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;35;2-Sn-35;146;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;35;2-Sn-35;147;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;35;2-Sn-35;148;2017;A;NE;0;1;0;0;0;BG;NA;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;35;2-Sn-35;149;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;35;2-Sn-35;150;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;35;2-Sn-35;151;2017;A;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;35;2-Sn-35;152;2017;A;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;38;2-Sn-38;153;2017;L;N;0;1;1;0;0;F;21/07/2018;;13/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;38;2-Sn-38;154;2017;A;N;0;1;1;0;0;F;18/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;38;2-Sn-38;155;2017;L;SO;0;1;2;0;0;F;26/07/2018;;06/09/2018;F;07/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;38;2-Sn-38;156;2017;L;SO;0;1;1;0;0;F;07/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;38;2-Sn-38;157;2017;A;S;0;1;0;0;0;BG;NA;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;38;2-Sn-38;158;2017;L;E;0;1;1;0;0;F;23/08/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;38;2-Sn-38;159;2017;L;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;38;2-Sn-38;160;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;39;2-Sn-39;161;2017;A;O;0;1;1;0;0;F;07/08/2018;;13/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;39;2-Sn-39;162;2017;L;O;0;1;1;0;0;F;19/07/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;39;2-Sn-39;163;2017;L;NO;0;1;1;0;0;F;25/07/2018;;13/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;39;2-Sn-39;164;2017;L;E;0;1;1;0;0;F;23/07/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;39;2-Sn-39;165;2017;L;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;39;2-Sn-39;166;2017;L;E;0;1;1;0;0;F;18/08/2018;;13/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;39;2-Sn-39;167;2017;A;SO;0;1;1;0;0;F;29/07/2018;;13/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;39;2-Sn-39;168;2017;L;SO;0;1;1;0;0;F;03/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;42;2-Sn-42;169;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;42;2-Sn-42;170;2017;A;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;42;2-Sn-42;171;2017;A;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;42;2-Sn-42;172;2017;A;NE;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;42;2-Sn-42;173;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;42;2-Sn-42;174;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;42;2-Sn-42;175;2017;L;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;42;2-Sn-42;176;2017;L;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;46;2-Sn-46;177;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;46;2-Sn-46;178;2017;L;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;46;2-Sn-46;179;2017;L;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;46;2-Sn-46;180;2017;L;E;0;1;2;0;0;F;25/08/2018;;06/09/2018;F;29/08/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;46;2-Sn-46;181;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;46;2-Sn-46;182;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;46;2-Sn-46;183;2017;A;SE;0;1;1;0;0;F;26/08/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;46;2-Sn-46;184;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;47;2-Sn-47;185;2017;L;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;47;2-Sn-47;186;2017;A;NE;0;1;1;0;0;F;23/08/2018;;13/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;47;2-Sn-47;187;2017;L;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;47;2-Sn-47;188;2017;L;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;47;2-Sn-47;189;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;47;2-Sn-47;190;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;47;2-Sn-47;191;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;47;2-Sn-47;192;2017;L;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;52;2-Sn-52;193;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;52;2-Sn-52;194;2017;A;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;52;2-Sn-52;195;2017;L;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;52;2-Sn-52;196;2017;L;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;52;2-Sn-52;197;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;52;2-Sn-52;198;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;52;2-Sn-52;199;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;52;2-Sn-52;200;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;3;2-B-3;1;2017;A;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;3;2-B-3;2;2017;L;S;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;3;2-B-3;3;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;3;2-B-3;4;2017;A;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;3;2-B-3;5;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;3;2-B-3;6;2017;A;NE;0;1;2;0;0;;;;;F;25/08/2018;;06/09/2018;F;25/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;3;2-B-3;7;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;3;2-B-3;8;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;5;2-B-5;9;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;5;2-B-5;10;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;5;2-B-5;11;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;5;2-B-5;12;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;5;2-B-5;13;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;5;2-B-5;14;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;5;2-B-5;15;2017;A;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;5;2-B-5;16;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;6;2-B-6;17;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;6;2-B-6;18;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;6;2-B-6;19;2017;L;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;6;2-B-6;20;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;6;2-B-6;21;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;6;2-B-6;22;2017;L;S;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;6;2-B-6;23;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;6;2-B-6;24;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;7;2-B-7;25;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;7;2-B-7;26;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;7;2-B-7;27;2017;L;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;7;2-B-7;28;2017;L;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;7;2-B-7;29;2017;A;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;7;2-B-7;30;2017;A;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;7;2-B-7;31;2017;A;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;7;2-B-7;32;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;10;2-B-10;33;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;10;2-B-10;34;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;10;2-B-10;35;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;10;2-B-10;36;2017;L;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;10;2-B-10;37;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;10;2-B-10;38;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;10;2-B-10;39;2017;L;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;10;2-B-10;40;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;15;2-B-15;41;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;15;2-B-15;42;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;15;2-B-15;43;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;15;2-B-15;44;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;15;2-B-15;45;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;15;2-B-15;46;2017;A;N;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;15;2-B-15;47;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;15;2-B-15;48;2017;L;E;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;16;2-B-16;49;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;16;2-B-16;50;2017;A;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;16;2-B-16;51;2017;A;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;16;2-B-16;52;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;16;2-B-16;53;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;16;2-B-16;54;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;16;2-B-16;55;2017;A;E;0;1;2;0;0;F;11/07/2018;;06/09/2018;F;29/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;16;2-B-16;56;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;17;2-B-17;57;2017;A;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;17;2-B-17;58;2017;A;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;17;2-B-17;59;2017;A;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;B;17;2-B-17;60;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
